país,Provincia,Partido,Localidad,link Indec,Velocidad (Mbps),Accesos,Provincia_encoded,Partido_encoded,Localidad_encoded
Argentina,Santa Cruz,Deseado,Caleta Olivia,78014010,100.0,670.0,19,108,341
Argentina,Santa Cruz,Deseado,Caleta Olivia,78014010,200.0,102.0,19,108,341
Argentina,Santa Cruz,Deseado,Caleta Olivia,78014010,350.0,142.0,19,108,341
Argentina,Santa Cruz,Deseado,Caleta Olivia,78014010,500.0,142.0,19,108,341
Argentina,Santa Cruz,Deseado,Cañadón Seco,78014020,0.0,29.0,19,108,446
Argentina,Santa Cruz,Deseado,Cañadón Seco,78014020,0.5,1.0,19,108,446
Argentina,Santa Cruz,Deseado,Cañadón Seco,78014020,1.0,26.0,19,108,446
Argentina,Santa Cruz,Deseado,Cañadón Seco,78014020,2.0,36.0,19,108,446
Argentina,Santa Cruz,Deseado,Cañadón Seco,78014020,3.0,28.0,19,108,446
Argentina,Santa Cruz,Deseado,Cañadón Seco,78014020,10.0,1.0,19,108,446
Argentina,Santa Cruz,Deseado,Cañadón Seco,78014020,20.0,1.0,19,108,446
Argentina,Santa Cruz,Deseado,Jaramillo,78014040,0.256,1.0,19,108,1187
Argentina,Santa Cruz,Deseado,Las Heras,78014060,0.0,3279.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,0.512,1.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,1.0,17.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,2.0,200.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,3.0,74.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,4.0,162.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,6.0,898.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,10.0,1079.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,15.0,301.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,30.0,176.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,50.0,34.0,19,108,1411
Argentina,Santa Cruz,Deseado,Las Heras,78014060,100.0,45.0,19,108,1411
Argentina,Santa Cruz,Deseado,Pico Truncado,78014070,0.512,1.0,19,108,1861
Argentina,Santa Cruz,Deseado,Pico Truncado,78014070,1.0,73.0,19,108,1861
Argentina,Santa Cruz,Deseado,Pico Truncado,78014070,2.0,393.0,19,108,1861
Argentina,Santa Cruz,Deseado,Pico Truncado,78014070,3.0,52.0,19,108,1861
Argentina,Santa Cruz,Deseado,Pico Truncado,78014070,4.0,342.0,19,108,1861
Argentina,Santa Cruz,Deseado,Pico Truncado,78014070,6.0,1008.0,19,108,1861
Argentina,Santa Cruz,Deseado,Pico Truncado,78014070,8.0,47.0,19,108,1861
Argentina,Santa Cruz,Deseado,Pico Truncado,78014070,10.0,997.0,19,108,1861
Argentina,Santa Cruz,Deseado,Pico Truncado,78014070,15.0,471.0,19,108,1861
Argentina,Santa Cruz,Deseado,Pico Truncado,78014070,30.0,62.0,19,108,1861
Argentina,Santa Cruz,Deseado,Puerto Deseado,78014080,0.512,2.0,19,108,1960
Argentina,Santa Cruz,Deseado,Puerto Deseado,78014080,0.75,19.0,19,108,1960
Argentina,Santa Cruz,Deseado,Puerto Deseado,78014080,1.0,4.0,19,108,1960
Argentina,Santa Cruz,Deseado,Puerto Deseado,78014080,2.0,1.0,19,108,1960
Argentina,Santa Cruz,Deseado,Puerto Deseado,78014080,3.5,183.0,19,108,1960
Argentina,Santa Cruz,Deseado,Puerto Deseado,78014080,4.0,1.0,19,108,1960
Argentina,Santa Cruz,Deseado,Puerto Deseado,78014080,8.0,614.0,19,108,1960
Argentina,Santa Cruz,Deseado,Puerto Deseado,78014080,15.0,688.0,19,108,1960
Argentina,Santa Cruz,Güer Aike,28 De Noviembre,78021060,0.512,1.0,19,180,7
Argentina,Santa Cruz,Güer Aike,28 De Noviembre,78021060,1.0,10.0,19,180,7
Argentina,Santa Cruz,Güer Aike,28 De Noviembre,78021060,2.0,1.0,19,180,7
Argentina,Santa Cruz,Güer Aike,28 De Noviembre,78021060,5.0,200.0,19,180,7
Argentina,Santa Cruz,Güer Aike,El Turbio (Est. Gobernador Mayer),78021010,0.5,1.0,19,180,862
Argentina,Santa Cruz,Güer Aike,El Turbio (Est. Gobernador Mayer),78021010,2.0,1.0,19,180,862
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,0.0,24593.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,0.256,3.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,0.5,8.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,0.512,6.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,0.75,172.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,2.0,1.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,3.0,4.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,3.5,1622.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,5.0,12.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,6.0,2.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,8.0,971.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,9.0,3.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,10.0,13.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,12.0,38.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,15.0,973.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,18.0,1.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,20.0,4308.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,24.0,1835.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,25.0,633.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,30.0,2564.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,35.0,1139.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,40.0,3.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,50.0,3316.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,75.0,188.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Río Gallegos,78021040,100.0,474.0,19,180,2091
Argentina,Santa Cruz,Güer Aike,Yacimientos Río Turbio,78021070,0.512,1.0,19,180,2755
Argentina,Santa Cruz,Güer Aike,Yacimientos Río Turbio,78021070,0.75,2.0,19,180,2755
Argentina,Santa Cruz,Güer Aike,Yacimientos Río Turbio,78021070,2.0,1.0,19,180,2755
Argentina,Santa Cruz,Güer Aike,Yacimientos Río Turbio,78021070,3.5,4.0,19,180,2755
Argentina,Santa Cruz,Güer Aike,Yacimientos Río Turbio,78021070,8.0,24.0,19,180,2755
Argentina,Santa Cruz,Güer Aike,Yacimientos Río Turbio,78021070,15.0,232.0,19,180,2755
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,0.256,3.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,0.5,2.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,0.512,1.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,1.0,33.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,2.0,1.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,3.0,748.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,5.0,1060.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,6.0,3.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,8.0,3.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,10.0,2414.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,15.0,12.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,20.0,8.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,25.0,821.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,50.0,295.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,75.0,2929.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,100.0,262.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Calafate,78028010,150.0,587.0,19,212,778
Argentina,Santa Cruz,Lago Argentino,El Chaltén,78028020,0.5,1.0,19,212,788
Argentina,Santa Cruz,Lago Argentino,El Chaltén,78028020,3.0,341.0,19,212,788
Argentina,Santa Cruz,Lago Argentino,El Chaltén,78028020,6.0,80.0,19,212,788
Argentina,Santa Cruz,Lago Argentino,Tres Lagos,78028030,0.0,122.0,19,212,2433
Argentina,Santa Cruz,Lago Argentino,Tres Lagos,78028030,0.256,1.0,19,212,2433
Argentina,Santa Cruz,Lago Argentino,Tres Lagos,78028030,0.5,1.0,19,212,2433
Argentina,Santa Cruz,Lago Argentino,Tres Lagos,78028030,2.0,1.0,19,212,2433
Argentina,Santa Cruz,Lago Buenos Aires,Los Antiguos,78035010,0.5,1.0,19,213,1494
Argentina,Santa Cruz,Lago Buenos Aires,Los Antiguos,78035010,0.512,1.0,19,213,1494
Argentina,Santa Cruz,Lago Buenos Aires,Los Antiguos,78035010,1.0,31.0,19,213,1494
Argentina,Santa Cruz,Lago Buenos Aires,Los Antiguos,78035010,8.0,1.0,19,213,1494
Argentina,Santa Cruz,Lago Buenos Aires,Perito Moreno,78035020,0.0,665.0,19,213,1852
Argentina,Santa Cruz,Lago Buenos Aires,Perito Moreno,78035020,0.5,1.0,19,213,1852
Argentina,Santa Cruz,Lago Buenos Aires,Perito Moreno,78035020,0.512,1.0,19,213,1852
Argentina,Santa Cruz,Lago Buenos Aires,Perito Moreno,78035020,1.0,1.0,19,213,1852
Argentina,Santa Cruz,Lago Buenos Aires,Perito Moreno,78035020,4.0,1.0,19,213,1852
Argentina,Santa Cruz,Lago Buenos Aires,Perito Moreno,78035020,10.0,2701.0,19,213,1852
Argentina,Santa Cruz,Magallanes,Puerto San Julián,78042010,0.0,1997.0,19,243,1972
Argentina,Santa Cruz,Magallanes,Puerto San Julián,78042010,0.5,2.0,19,243,1972
Argentina,Santa Cruz,Magallanes,Puerto San Julián,78042010,0.512,2.0,19,243,1972
Argentina,Santa Cruz,Magallanes,Puerto San Julián,78042010,0.75,12.0,19,243,1972
Argentina,Santa Cruz,Magallanes,Puerto San Julián,78042010,1.0,3.0,19,243,1972
Argentina,Santa Cruz,Magallanes,Puerto San Julián,78042010,2.0,1.0,19,243,1972
Argentina,Santa Cruz,Magallanes,Puerto San Julián,78042010,3.5,109.0,19,243,1972
Argentina,Santa Cruz,Magallanes,Puerto San Julián,78042010,8.0,406.0,19,243,1972
Argentina,Santa Cruz,Magallanes,Puerto San Julián,78042010,15.0,328.0,19,243,1972
Argentina,Santa Cruz,Magallanes,Puerto San Julián,78042010,30.0,2790.0,19,243,1972
Argentina,Santa Cruz,Río Chico,Bajo Caracoles,78049010,0.5,1.0,19,328,198
Argentina,Santa Cruz,Río Chico,Gobernador Gregores,78049020,0.0,168.0,19,328,1048
Argentina,Santa Cruz,Río Chico,Gobernador Gregores,78049020,0.5,3.0,19,328,1048
Argentina,Santa Cruz,Río Chico,Gobernador Gregores,78049020,0.512,1.0,19,328,1048
Argentina,Santa Cruz,Río Chico,Gobernador Gregores,78049020,3.0,1.0,19,328,1048
Argentina,Santa Fe,9 De Julio,Esteban Rams,82077010,0.5,2.0,20,4,915
Argentina,Santa Fe,9 De Julio,Esteban Rams,82077010,7.0,29.0,20,4,915
Argentina,Santa Fe,9 De Julio,Esteban Rams,82077010,10.0,5.0,20,4,915
Argentina,Santa Fe,9 De Julio,Esteban Rams,82077010,25.0,1.0,20,4,915
Argentina,Santa Fe,9 De Julio,Gato Colorado,82077020,0.5,4.0,20,4,988
Argentina,Santa Fe,9 De Julio,Gregoria Pérez De Denis (Est. El Nochero),82077030,0.5,3.0,20,4,1075
Argentina,Santa Fe,9 De Julio,Gregoria Pérez De Denis (Est. El Nochero),82077030,7.0,135.0,20,4,1075
Argentina,Santa Fe,9 De Julio,Gregoria Pérez De Denis (Est. El Nochero),82077030,10.0,7.0,20,4,1075
Argentina,Santa Fe,9 De Julio,Gregoria Pérez De Denis (Est. El Nochero),82077030,25.0,2.0,20,4,1075
Argentina,Santa Fe,9 De Julio,Logroño,82077040,7.0,37.0,20,4,1472
Argentina,Santa Fe,9 De Julio,Logroño,82077040,10.0,7.0,20,4,1472
Argentina,Santa Fe,9 De Julio,Logroño,82077040,25.0,4.0,20,4,1472
Argentina,Santa Fe,9 De Julio,Montefiore,82077050,0.5,1.0,20,4,1697
Argentina,Santa Fe,9 De Julio,Pozo Borrado,82077060,7.0,112.0,20,4,1914
Argentina,Santa Fe,9 De Julio,Pozo Borrado,82077060,10.0,12.0,20,4,1914
Argentina,Santa Fe,9 De Julio,Pozo Borrado,82077060,25.0,3.0,20,4,1914
Argentina,Santa Fe,9 De Julio,San Bernardo,82077065,7.0,91.0,20,4,2143
Argentina,Santa Fe,9 De Julio,San Bernardo,82077065,10.0,12.0,20,4,2143
Argentina,Santa Fe,9 De Julio,San Bernardo,82077065,25.0,6.0,20,4,2143
Argentina,Santa Fe,9 De Julio,Santa Margarita,82077070,0.5,5.0,20,4,2263
Argentina,Santa Fe,9 De Julio,Santa Margarita,82077070,7.0,87.0,20,4,2263
Argentina,Santa Fe,9 De Julio,Santa Margarita,82077070,10.0,7.0,20,4,2263
Argentina,Santa Fe,9 De Julio,Santa Margarita,82077070,25.0,2.0,20,4,2263
Argentina,Santa Fe,9 De Julio,Tostado,82077080,0.5,2.0,20,4,2420
Argentina,Santa Fe,9 De Julio,Tostado,82077080,3.0,3.0,20,4,2420
Argentina,Santa Fe,9 De Julio,Tostado,82077080,6.0,6.0,20,4,2420
Argentina,Santa Fe,9 De Julio,Tostado,82077080,7.0,1518.0,20,4,2420
Argentina,Santa Fe,9 De Julio,Tostado,82077080,10.0,1170.0,20,4,2420
Argentina,Santa Fe,9 De Julio,Tostado,82077080,25.0,363.0,20,4,2420
Argentina,Santa Fe,9 De Julio,Tostado,82077080,50.0,26.0,20,4,2420
Argentina,Santa Fe,9 De Julio,Villa Minetti,82077090,0.5,5.0,20,4,2657
Argentina,Santa Fe,9 De Julio,Villa Minetti,82077090,7.0,221.0,20,4,2657
Argentina,Santa Fe,9 De Julio,Villa Minetti,82077090,10.0,36.0,20,4,2657
Argentina,Santa Fe,9 De Julio,Villa Minetti,82077090,25.0,6.0,20,4,2657
Argentina,Santa Fe,9 De Julio,Villa Minetti,82077090,50.0,1.0,20,4,2657
Argentina,Santa Fe,Belgrano,Armstrong,82007010,1.0,3.0,20,35,150
Argentina,Santa Fe,Belgrano,Armstrong,82007010,3.0,160.0,20,35,150
Argentina,Santa Fe,Belgrano,Armstrong,82007010,5.0,121.0,20,35,150
Argentina,Santa Fe,Belgrano,Armstrong,82007010,6.0,18.0,20,35,150
Argentina,Santa Fe,Belgrano,Armstrong,82007010,10.0,149.0,20,35,150
Argentina,Santa Fe,Belgrano,Armstrong,82007010,15.0,376.0,20,35,150
Argentina,Santa Fe,Belgrano,Armstrong,82007010,60.0,7.0,20,35,150
Argentina,Santa Fe,Belgrano,Armstrong,82007010,100.0,1.0,20,35,150
Argentina,Santa Fe,Belgrano,Bouquet,82007020,0.0,137.0,20,35,313
Argentina,Santa Fe,Belgrano,Bouquet,82007020,5.0,1.0,20,35,313
Argentina,Santa Fe,Belgrano,Bouquet,82007020,8.0,341.0,20,35,313
Argentina,Santa Fe,Belgrano,Bouquet,82007020,10.0,47.0,20,35,313
Argentina,Santa Fe,Belgrano,Bouquet,82007020,12.0,12.0,20,35,313
Argentina,Santa Fe,Belgrano,Bouquet,82007020,15.0,5.0,20,35,313
Argentina,Santa Fe,Belgrano,Bouquet,82007020,20.0,1.0,20,35,313
Argentina,Santa Fe,Belgrano,Bouquet,82007020,30.0,7.0,20,35,313
Argentina,Santa Fe,Belgrano,Las Parejas,82007030,1.0,7.0,20,35,1430
Argentina,Santa Fe,Belgrano,Las Parejas,82007030,3.0,6.0,20,35,1430
Argentina,Santa Fe,Belgrano,Las Parejas,82007030,5.0,124.0,20,35,1430
Argentina,Santa Fe,Belgrano,Las Parejas,82007030,6.0,63.0,20,35,1430
Argentina,Santa Fe,Belgrano,Las Parejas,82007030,10.0,109.0,20,35,1430
Argentina,Santa Fe,Belgrano,Las Parejas,82007030,15.0,10.0,20,35,1430
Argentina,Santa Fe,Belgrano,Las Parejas,82007030,20.0,1479.0,20,35,1430
Argentina,Santa Fe,Belgrano,Las Parejas,82007030,30.0,1.0,20,35,1430
Argentina,Santa Fe,Belgrano,Las Parejas,82007030,50.0,739.0,20,35,1430
Argentina,Santa Fe,Belgrano,Las Parejas,82007030,100.0,246.0,20,35,1430
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,1.0,10.0,20,35,1438
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,3.0,22.0,20,35,1438
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,5.0,1.0,20,35,1438
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,6.0,223.0,20,35,1438
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,10.0,638.0,20,35,1438
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,15.0,26.0,20,35,1438
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,20.0,2096.0,20,35,1438
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,30.0,839.0,20,35,1438
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,40.0,1.0,20,35,1438
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,50.0,228.0,20,35,1438
Argentina,Santa Fe,Belgrano,Las Rosas,82007040,100.0,43.0,20,35,1438
Argentina,Santa Fe,Belgrano,Montes De Oca,82007050,0.0,168.0,20,35,1700
Argentina,Santa Fe,Belgrano,Montes De Oca,82007050,0.5,1.0,20,35,1700
Argentina,Santa Fe,Belgrano,Montes De Oca,82007050,5.0,43.0,20,35,1700
Argentina,Santa Fe,Belgrano,Montes De Oca,82007050,8.0,496.0,20,35,1700
Argentina,Santa Fe,Belgrano,Montes De Oca,82007050,10.0,94.0,20,35,1700
Argentina,Santa Fe,Belgrano,Montes De Oca,82007050,12.0,9.0,20,35,1700
Argentina,Santa Fe,Belgrano,Montes De Oca,82007050,15.0,3.0,20,35,1700
Argentina,Santa Fe,Belgrano,Montes De Oca,82007050,20.0,526.0,20,35,1700
Argentina,Santa Fe,Belgrano,Montes De Oca,82007050,40.0,88.0,20,35,1700
Argentina,Santa Fe,Belgrano,Montes De Oca,82007050,60.0,2.0,20,35,1700
Argentina,Santa Fe,Belgrano,Tortugas,82007060,0.512,1.0,20,35,2417
Argentina,Santa Fe,Belgrano,Tortugas,82007060,3.0,4.0,20,35,2417
Argentina,Santa Fe,Belgrano,Tortugas,82007060,5.0,290.0,20,35,2417
Argentina,Santa Fe,Belgrano,Tortugas,82007060,6.0,13.0,20,35,2417
Argentina,Santa Fe,Belgrano,Tortugas,82007060,10.0,323.0,20,35,2417
Argentina,Santa Fe,Belgrano,Tortugas,82007060,15.0,13.0,20,35,2417
Argentina,Santa Fe,Belgrano,Tortugas,82007060,20.0,3.0,20,35,2417
Argentina,Santa Fe,Caseros,Arequito,82014010,1.0,2.0,20,62,143
Argentina,Santa Fe,Caseros,Arequito,82014010,3.0,905.0,20,62,143
Argentina,Santa Fe,Caseros,Arequito,82014010,6.0,3.0,20,62,143
Argentina,Santa Fe,Caseros,Arequito,82014010,8.0,854.0,20,62,143
Argentina,Santa Fe,Caseros,Arequito,82014010,10.0,22.0,20,62,143
Argentina,Santa Fe,Caseros,Arequito,82014010,15.0,10.0,20,62,143
Argentina,Santa Fe,Caseros,Arequito,82014010,20.0,484.0,20,62,143
Argentina,Santa Fe,Caseros,Arteaga,82014020,2.0,211.0,20,62,172
Argentina,Santa Fe,Caseros,Arteaga,82014020,3.0,1.0,20,62,172
Argentina,Santa Fe,Caseros,Arteaga,82014020,4.0,438.0,20,62,172
Argentina,Santa Fe,Caseros,Arteaga,82014020,5.0,15.0,20,62,172
Argentina,Santa Fe,Caseros,Arteaga,82014020,6.0,15.0,20,62,172
Argentina,Santa Fe,Caseros,Arteaga,82014020,8.0,281.0,20,62,172
Argentina,Santa Fe,Caseros,Arteaga,82014020,10.0,25.0,20,62,172
Argentina,Santa Fe,Caseros,Arteaga,82014020,15.0,3.0,20,62,172
Argentina,Santa Fe,Caseros,Arteaga,82014020,20.0,3.0,20,62,172
Argentina,Santa Fe,Caseros,Beravebú,82014030,0.0,14.0,20,62,286
Argentina,Santa Fe,Caseros,Beravebú,82014030,3.0,314.0,20,62,286
Argentina,Santa Fe,Caseros,Beravebú,82014030,15.0,32.0,20,62,286
Argentina,Santa Fe,Caseros,Bigand,82014040,1.0,2.0,20,62,302
Argentina,Santa Fe,Caseros,Bigand,82014040,3.0,5.0,20,62,302
Argentina,Santa Fe,Caseros,Bigand,82014040,6.0,17.0,20,62,302
Argentina,Santa Fe,Caseros,Bigand,82014040,10.0,1470.0,20,62,302
Argentina,Santa Fe,Caseros,Bigand,82014040,15.0,136.0,20,62,302
Argentina,Santa Fe,Caseros,Bigand,82014040,20.0,13.0,20,62,302
Argentina,Santa Fe,Caseros,Casilda,82014050,0.0,2.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,1.0,28.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,3.0,639.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,4.0,23.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,5.0,1.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,6.0,1019.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,10.0,914.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,15.0,1046.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,20.0,136.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,25.0,309.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,30.0,6.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,50.0,1429.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,100.0,2866.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,300.0,2505.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,500.0,23.0,20,62,418
Argentina,Santa Fe,Caseros,Casilda,82014050,1000.0,29.0,20,62,418
Argentina,Santa Fe,Caseros,Chabás,82014060,1.0,83.0,20,62,468
Argentina,Santa Fe,Caseros,Chabás,82014060,3.0,259.0,20,62,468
Argentina,Santa Fe,Caseros,Chabás,82014060,6.0,585.0,20,62,468
Argentina,Santa Fe,Caseros,Chabás,82014060,10.0,526.0,20,62,468
Argentina,Santa Fe,Caseros,Chabás,82014060,12.0,4.0,20,62,468
Argentina,Santa Fe,Caseros,Chabás,82014060,15.0,62.0,20,62,468
Argentina,Santa Fe,Caseros,Chabás,82014060,20.0,133.0,20,62,468
Argentina,Santa Fe,Caseros,Chabás,82014060,50.0,2.0,20,62,468
Argentina,Santa Fe,Caseros,Chabás,82014060,51.0,4.0,20,62,468
Argentina,Santa Fe,Caseros,Chañar Ladeado,82014070,0.0,1.0,20,62,494
Argentina,Santa Fe,Caseros,Chañar Ladeado,82014070,3.0,2.0,20,62,494
Argentina,Santa Fe,Caseros,Chañar Ladeado,82014070,6.0,9.0,20,62,494
Argentina,Santa Fe,Caseros,Chañar Ladeado,82014070,10.0,14.0,20,62,494
Argentina,Santa Fe,Caseros,Chañar Ladeado,82014070,15.0,2.0,20,62,494
Argentina,Santa Fe,Caseros,Chañar Ladeado,82014070,20.0,1.0,20,62,494
Argentina,Santa Fe,Caseros,Chañar Ladeado,82014070,30.0,1382.0,20,62,494
Argentina,Santa Fe,Caseros,Gödeken,82014080,0.0,1.0,20,62,1098
Argentina,Santa Fe,Caseros,Gödeken,82014080,8.0,498.0,20,62,1098
Argentina,Santa Fe,Caseros,Gödeken,82014080,12.0,25.0,20,62,1098
Argentina,Santa Fe,Caseros,Gödeken,82014080,18.0,8.0,20,62,1098
Argentina,Santa Fe,Caseros,Los Molinos,82014090,3.0,205.0,20,62,1521
Argentina,Santa Fe,Caseros,Los Molinos,82014090,6.0,1.0,20,62,1521
Argentina,Santa Fe,Caseros,Los Molinos,82014090,8.0,239.0,20,62,1521
Argentina,Santa Fe,Caseros,Los Molinos,82014090,10.0,10.0,20,62,1521
Argentina,Santa Fe,Caseros,Los Molinos,82014090,15.0,8.0,20,62,1521
Argentina,Santa Fe,Caseros,Los Molinos,82014090,20.0,65.0,20,62,1521
Argentina,Santa Fe,Caseros,Los Nogales,82014100,3.0,22.0,20,62,1523
Argentina,Santa Fe,Caseros,Los Nogales,82014100,20.0,22.0,20,62,1523
Argentina,Santa Fe,Caseros,Los Quirquinchos,82014110,8.0,8.0,20,62,1530
Argentina,Santa Fe,Caseros,Los Quirquinchos,82014110,30.0,820.0,20,62,1530
Argentina,Santa Fe,Caseros,Los Quirquinchos,82014110,100.0,3.0,20,62,1530
Argentina,Santa Fe,Caseros,San José De La Esquina,82014120,1.0,1.0,20,62,2200
Argentina,Santa Fe,Caseros,San José De La Esquina,82014120,3.0,494.0,20,62,2200
Argentina,Santa Fe,Caseros,San José De La Esquina,82014120,5.0,1.0,20,62,2200
Argentina,Santa Fe,Caseros,San José De La Esquina,82014120,6.0,8.0,20,62,2200
Argentina,Santa Fe,Caseros,San José De La Esquina,82014120,8.0,1003.0,20,62,2200
Argentina,Santa Fe,Caseros,San José De La Esquina,82014120,10.0,37.0,20,62,2200
Argentina,Santa Fe,Caseros,San José De La Esquina,82014120,15.0,3.0,20,62,2200
Argentina,Santa Fe,Caseros,San José De La Esquina,82014120,20.0,480.0,20,62,2200
Argentina,Santa Fe,Caseros,Sanford,82014130,10.0,478.0,20,62,2244
Argentina,Santa Fe,Caseros,Sanford,82014130,25.0,33.0,20,62,2244
Argentina,Santa Fe,Caseros,Villada,82014140,3.0,2.0,20,62,2724
Argentina,Santa Fe,Caseros,Villada,82014140,6.0,2.0,20,62,2724
Argentina,Santa Fe,Caseros,Villada,82014140,10.0,48.0,20,62,2724
Argentina,Santa Fe,Caseros,Villada,82014140,15.0,6.0,20,62,2724
Argentina,Santa Fe,Caseros,Villada,82014140,20.0,9.0,20,62,2724
Argentina,Santa Fe,Castellanos,Aldao (Est. Casablanca),82021010,6.0,2.0,20,63,58
Argentina,Santa Fe,Castellanos,Aldao (Est. Casablanca),82021010,10.0,34.0,20,63,58
Argentina,Santa Fe,Castellanos,Aldao (Est. Casablanca),82021010,15.0,15.0,20,63,58
Argentina,Santa Fe,Castellanos,Aldao (Est. Casablanca),82021010,20.0,20.0,20,63,58
Argentina,Santa Fe,Castellanos,Aldao (Est. Casablanca),82021010,30.0,197.0,20,63,58
Argentina,Santa Fe,Castellanos,Aldao (Est. Casablanca),82021010,50.0,481.0,20,63,58
