Año,Trimestre,Provincia,Velocidad,Accesos,Trimestre_Label
2023-01-01,1,ENTRE RÍOS,512.0,3951,Q1
2023-01-01,1,ENTRE RÍOS,1024.0,138,Q1
2023-01-01,1,FORMOSA,0.256,702,Q1
2023-01-01,1,FORMOSA,0.512,49,Q1
2023-01-01,1,FORMOSA,0.75,35,Q1
2023-01-01,1,FORMOSA,1.2,192,Q1
2023-01-01,1,FORMOSA,2.2,1558,Q1
2023-01-01,1,FORMOSA,3.2,10141,Q1
2023-01-01,1,FORMOSA,4.5,3296,Q1
2023-01-01,1,FORMOSA,6.0,1686,Q1
2023-01-01,1,FORMOSA,6.4,5335,Q1
2023-01-01,1,FORMOSA,7.5,108,Q1
2023-01-01,1,FORMOSA,9.0,137,Q1
2023-01-01,1,FORMOSA,10.1,11677,Q1
2023-01-01,1,FORMOSA,12.3,40,Q1
2023-01-01,1,FORMOSA,16.0,1219,Q1
2023-01-01,1,FORMOSA,20.5,4970,Q1
2023-01-01,1,FORMOSA,25.1,8,Q1
2023-01-01,1,FORMOSA,31.0,269,Q1
2023-01-01,1,FORMOSA,36.0,2,Q1
2023-01-01,1,FORMOSA,41.0,17,Q1
2023-01-01,1,FORMOSA,50.1,954,Q1
2023-01-01,1,FORMOSA,100.1,8405,Q1
2023-01-01,1,FORMOSA,320.0,9333,Q1
2023-01-01,1,FORMOSA,512.0,829,Q1
2023-01-01,1,FORMOSA,1024.0,23,Q1
2023-01-01,1,JUJUY,0.256,2076,Q1
2023-01-01,1,JUJUY,0.512,26,Q1
2023-01-01,1,JUJUY,0.75,32,Q1
2023-01-01,1,JUJUY,1.2,1598,Q1
2023-01-01,1,JUJUY,2.2,1639,Q1
2023-01-01,1,JUJUY,3.2,3698,Q1
2023-01-01,1,JUJUY,4.5,2889,Q1
2023-01-01,1,JUJUY,6.0,5125,Q1
2023-01-01,1,JUJUY,6.4,3491,Q1
2023-01-01,1,JUJUY,7.5,10,Q1
2023-01-01,1,JUJUY,9.0,946,Q1
2023-01-01,1,JUJUY,10.1,11900,Q1
2023-01-01,1,JUJUY,12.3,23494,Q1
2023-01-01,1,JUJUY,16.0,539,Q1
2023-01-01,1,JUJUY,19.0,4,Q1
2023-01-01,1,JUJUY,20.5,5349,Q1
2023-01-01,1,JUJUY,25.1,8,Q1
2023-01-01,1,JUJUY,27.0,1,Q1
2023-01-01,1,JUJUY,31.0,297,Q1
2023-01-01,1,JUJUY,50.1,42883,Q1
2023-01-01,1,JUJUY,100.1,7599,Q1
2023-01-01,1,JUJUY,158.0,1,Q1
2023-01-01,1,JUJUY,180.0,1,Q1
2023-01-01,1,JUJUY,203.0,1,Q1
2023-01-01,1,JUJUY,320.0,3767,Q1
2023-01-01,1,JUJUY,512.0,367,Q1
2023-01-01,1,JUJUY,520.0,200,Q1
2023-01-01,1,JUJUY,640.0,32,Q1
2023-01-01,1,JUJUY,1024.0,8,Q1
2023-01-01,1,LA PAMPA,0.256,16958,Q1
2023-01-01,1,LA PAMPA,0.375,1,Q1
2023-01-01,1,LA PAMPA,0.512,6,Q1
2023-01-01,1,LA PAMPA,0.75,61,Q1
2023-01-01,1,LA PAMPA,1.0,143,Q1
2023-01-01,1,LA PAMPA,1.2,1256,Q1
2023-01-01,1,LA PAMPA,2.0,185,Q1
2023-01-01,1,LA PAMPA,2.2,3087,Q1
2023-01-01,1,LA PAMPA,3.2,7755,Q1
2023-01-01,1,LA PAMPA,4.0,2327,Q1
2023-01-01,1,LA PAMPA,4.5,2460,Q1
2023-01-01,1,LA PAMPA,6.0,2198,Q1
2023-01-01,1,LA PAMPA,6.4,32301,Q1
2023-01-01,1,LA PAMPA,7.5,516,Q1
2023-01-01,1,LA PAMPA,9.0,1562,Q1
2023-01-01,1,LA PAMPA,10.1,9432,Q1
2023-01-01,1,LA PAMPA,12.0,73,Q1
2023-01-01,1,LA PAMPA,12.3,1,Q1
2023-01-01,1,LA PAMPA,16.0,5882,Q1
2023-01-01,1,LA PAMPA,20.5,4569,Q1
2023-01-01,1,LA PAMPA,25.1,41,Q1
2023-01-01,1,LA PAMPA,31.0,4385,Q1
2023-01-01,1,LA PAMPA,36.0,1,Q1
2023-01-01,1,LA PAMPA,41.0,7,Q1
2023-01-01,1,LA PAMPA,50.1,17916,Q1
2023-01-01,1,LA PAMPA,81.0,1,Q1
2023-01-01,1,LA PAMPA,100.1,3000,Q1
2023-01-01,1,LA PAMPA,120.0,3,Q1
2023-01-01,1,LA PAMPA,203.0,1,Q1
2023-01-01,1,LA PAMPA,320.0,312,Q1
2023-01-01,1,LA PAMPA,512.0,64,Q1
2023-01-01,1,LA RIOJA,0.512,9,Q1
2023-01-01,1,LA RIOJA,0.75,9,Q1
2023-01-01,1,LA RIOJA,1.2,502,Q1
2023-01-01,1,LA RIOJA,2.2,8,Q1
2023-01-01,1,LA RIOJA,3.2,542,Q1
2023-01-01,1,LA RIOJA,4.5,2,Q1
2023-01-01,1,LA RIOJA,6.0,183,Q1
2023-01-01,1,LA RIOJA,6.4,1157,Q1
2023-01-01,1,LA RIOJA,9.0,85,Q1
2023-01-01,1,LA RIOJA,10.1,2385,Q1
2023-01-01,1,LA RIOJA,12.0,22,Q1
2023-01-01,1,LA RIOJA,12.3,15644,Q1
2023-01-01,1,LA RIOJA,16.0,406,Q1
2023-01-01,1,LA RIOJA,20.5,8479,Q1
2023-01-01,1,LA RIOJA,25.0,439,Q1
2023-01-01,1,LA RIOJA,25.1,2,Q1
2023-01-01,1,LA RIOJA,31.0,4510,Q1
2023-01-01,1,LA RIOJA,50.1,35606,Q1
2023-01-01,1,LA RIOJA,100.1,9429,Q1
2023-01-01,1,LA RIOJA,203.0,137,Q1
2023-01-01,1,LA RIOJA,320.0,6298,Q1
2023-01-01,1,LA RIOJA,512.0,549,Q1
2023-01-01,1,LA RIOJA,1024.0,2,Q1
2023-01-01,1,MENDOZA,0.256,21186,Q1
2023-01-01,1,MENDOZA,0.375,1,Q1
2023-01-01,1,MENDOZA,0.512,86,Q1
2023-01-01,1,MENDOZA,0.75,16,Q1
2023-01-01,1,MENDOZA,1.0,737,Q1
2023-01-01,1,MENDOZA,1.2,2208,Q1
2023-01-01,1,MENDOZA,2.0,1348,Q1
2023-01-01,1,MENDOZA,2.2,3215,Q1
2023-01-01,1,MENDOZA,3.2,2956,Q1
2023-01-01,1,MENDOZA,4.0,10699,Q1
2023-01-01,1,MENDOZA,4.5,1659,Q1
2023-01-01,1,MENDOZA,6.0,1474,Q1
2023-01-01,1,MENDOZA,6.4,11416,Q1
2023-01-01,1,MENDOZA,7.5,138,Q1
2023-01-01,1,MENDOZA,9.0,10780,Q1
2023-01-01,1,MENDOZA,10.0,217,Q1
2023-01-01,1,MENDOZA,10.1,9678,Q1
2023-01-01,1,MENDOZA,12.3,5357,Q1
2023-01-01,1,MENDOZA,16.0,17418,Q1
2023-01-01,1,MENDOZA,20.5,7882,Q1
2023-01-01,1,MENDOZA,25.0,7344,Q1
2023-01-01,1,MENDOZA,25.1,158,Q1
2023-01-01,1,MENDOZA,31.0,53714,Q1
2023-01-01,1,MENDOZA,37.0,10,Q1
2023-01-01,1,MENDOZA,41.0,20,Q1
2023-01-01,1,MENDOZA,46.0,1,Q1
2023-01-01,1,MENDOZA,50.1,95941,Q1
2023-01-01,1,MENDOZA,61.0,1,Q1
2023-01-01,1,MENDOZA,71.0,2,Q1
2023-01-01,1,MENDOZA,77.0,1,Q1
2023-01-01,1,MENDOZA,91.0,1,Q1
2023-01-01,1,MENDOZA,100.1,22212,Q1
2023-01-01,1,MENDOZA,203.0,20,Q1
2023-01-01,1,MENDOZA,320.0,4679,Q1
2023-01-01,1,MENDOZA,512.0,288,Q1
2023-01-01,1,MENDOZA,640.0,150,Q1
2023-01-01,1,MENDOZA,1024.0,6,Q1
2023-01-01,1,MISIONES,0.256,8244,Q1
2023-01-01,1,MISIONES,0.512,47,Q1
2023-01-01,1,MISIONES,0.75,4,Q1
2023-01-01,1,MISIONES,1.2,3448,Q1
2023-01-01,1,MISIONES,2.2,11038,Q1
2023-01-01,1,MISIONES,3.2,4677,Q1
2023-01-01,1,MISIONES,4.0,4,Q1
2023-01-01,1,MISIONES,4.5,1742,Q1
2023-01-01,1,MISIONES,6.0,5158,Q1
2023-01-01,1,MISIONES,6.4,12143,Q1
2023-01-01,1,MISIONES,7.5,2603,Q1
2023-01-01,1,MISIONES,9.0,45,Q1
2023-01-01,1,MISIONES,10.0,4,Q1
2023-01-01,1,MISIONES,10.1,19165,Q1
2023-01-01,1,MISIONES,12.0,4,Q1
2023-01-01,1,MISIONES,12.3,120,Q1
2023-01-01,1,MISIONES,15.0,2,Q1
2023-01-01,1,MISIONES,16.0,2693,Q1
2023-01-01,1,MISIONES,17.0,1,Q1
2023-01-01,1,MISIONES,19.0,1,Q1
2023-01-01,1,MISIONES,20.5,9060,Q1
2023-01-01,1,MISIONES,25.1,3,Q1
2023-01-01,1,MISIONES,31.0,3897,Q1
2023-01-01,1,MISIONES,41.0,71,Q1
2023-01-01,1,MISIONES,46.0,268,Q1
2023-01-01,1,MISIONES,50.1,29984,Q1
2023-01-01,1,MISIONES,61.0,19,Q1
2023-01-01,1,MISIONES,71.0,746,Q1
2023-01-01,1,MISIONES,77.0,785,Q1
2023-01-01,1,MISIONES,100.1,42122,Q1
2023-01-01,1,MISIONES,122.0,452,Q1
2023-01-01,1,MISIONES,203.0,4047,Q1
2023-01-01,1,MISIONES,256.0,134,Q1
2023-01-01,1,MISIONES,320.0,25420,Q1
2023-01-01,1,MISIONES,512.0,2179,Q1
2023-01-01,1,MISIONES,640.0,294,Q1
2023-01-01,1,MISIONES,1024.0,61,Q1
2023-01-01,1,NEUQUÉN,0.256,2267,Q1
2023-01-01,1,NEUQUÉN,0.512,62,Q1
2023-01-01,1,NEUQUÉN,0.75,106,Q1
2023-01-01,1,NEUQUÉN,1.0,458,Q1
2023-01-01,1,NEUQUÉN,1.2,528,Q1
2023-01-01,1,NEUQUÉN,2.2,1677,Q1
2023-01-01,1,NEUQUÉN,3.2,6598,Q1
2023-01-01,1,NEUQUÉN,4.0,10737,Q1
2023-01-01,1,NEUQUÉN,4.5,1423,Q1
2023-01-01,1,NEUQUÉN,6.0,8870,Q1
2023-01-01,1,NEUQUÉN,6.4,9109,Q1
2023-01-01,1,NEUQUÉN,7.5,246,Q1
2023-01-01,1,NEUQUÉN,9.0,6280,Q1
2023-01-01,1,NEUQUÉN,10.1,7407,Q1
2023-01-01,1,NEUQUÉN,12.3,2392,Q1
2023-01-01,1,NEUQUÉN,15.0,1,Q1
2023-01-01,1,NEUQUÉN,16.0,4788,Q1
2023-01-01,1,NEUQUÉN,20.5,6011,Q1
2023-01-01,1,NEUQUÉN,25.1,59,Q1
2023-01-01,1,NEUQUÉN,31.0,17788,Q1
2023-01-01,1,NEUQUÉN,41.0,65,Q1
2023-01-01,1,NEUQUÉN,50.1,11556,Q1
2023-01-01,1,NEUQUÉN,61.0,8,Q1
2023-01-01,1,NEUQUÉN,65.0,4,Q1
2023-01-01,1,NEUQUÉN,81.0,1189,Q1
2023-01-01,1,NEUQUÉN,100.1,29926,Q1
2023-01-01,1,NEUQUÉN,155.0,244,Q1
2023-01-01,1,NEUQUÉN,203.0,48,Q1
2023-01-01,1,NEUQUÉN,256.0,1,Q1
2023-01-01,1,NEUQUÉN,320.0,26571,Q1
2023-01-01,1,NEUQUÉN,450.0,12,Q1
2023-01-01,1,NEUQUÉN,512.0,3895,Q1
2023-01-01,1,NEUQUÉN,1024.0,86,Q1
2023-01-01,1,RÍO NEGRO,0.256,29772,Q1
2023-01-01,1,RÍO NEGRO,0.512,36,Q1
2023-01-01,1,RÍO NEGRO,0.75,75,Q1
2023-01-01,1,RÍO NEGRO,1.0,501,Q1
2023-01-01,1,RÍO NEGRO,1.2,575,Q1
2023-01-01,1,RÍO NEGRO,2.2,2452,Q1
2023-01-01,1,RÍO NEGRO,3.2,5810,Q1
2023-01-01,1,RÍO NEGRO,4.0,7796,Q1
2023-01-01,1,RÍO NEGRO,4.5,1302,Q1
2023-01-01,1,RÍO NEGRO,6.0,3056,Q1
2023-01-01,1,RÍO NEGRO,6.4,9099,Q1
2023-01-01,1,RÍO NEGRO,9.0,10908,Q1
2023-01-01,1,RÍO NEGRO,10.0,1,Q1
2023-01-01,1,RÍO NEGRO,10.1,4262,Q1
2023-01-01,1,RÍO NEGRO,12.0,18,Q1
2023-01-01,1,RÍO NEGRO,12.3,3671,Q1
2023-01-01,1,RÍO NEGRO,16.0,9779,Q1
2023-01-01,1,RÍO NEGRO,19.0,3,Q1
2023-01-01,1,RÍO NEGRO,20.5,5226,Q1
2023-01-01,1,RÍO NEGRO,25.1,11819,Q1
2023-01-01,1,RÍO NEGRO,31.0,5489,Q1
2023-01-01,1,RÍO NEGRO,41.0,104,Q1
2023-01-01,1,RÍO NEGRO,50.1,5450,Q1
2023-01-01,1,RÍO NEGRO,61.0,184,Q1
2023-01-01,1,RÍO NEGRO,81.0,152,Q1
2023-01-01,1,RÍO NEGRO,91.0,9140,Q1
2023-01-01,1,RÍO NEGRO,100.1,18604,Q1
2023-01-01,1,RÍO NEGRO,120.0,1,Q1
2023-01-01,1,RÍO NEGRO,122.0,103,Q1
2023-01-01,1,RÍO NEGRO,125.0,34,Q1
2023-01-01,1,RÍO NEGRO,155.0,1,Q1
2023-01-01,1,RÍO NEGRO,200.0,348,Q1
2023-01-01,1,RÍO NEGRO,203.0,10,Q1
2023-01-01,1,RÍO NEGRO,256.0,261,Q1
2023-01-01,1,RÍO NEGRO,320.0,16637,Q1
2023-01-01,1,RÍO NEGRO,340.0,84,Q1
2023-01-01,1,RÍO NEGRO,512.0,1333,Q1
2023-01-01,1,RÍO NEGRO,540.0,40,Q1
2023-01-01,1,RÍO NEGRO,600.0,42,Q1
2023-01-01,1,RÍO NEGRO,945.0,110,Q1
2023-01-01,1,RÍO NEGRO,1024.0,43,Q1
2023-01-01,1,SALTA,0.256,6778,Q1
2023-01-01,1,SALTA,0.512,41,Q1
2023-01-01,1,SALTA,0.75,73,Q1
2023-01-01,1,SALTA,1.0,1,Q1
2023-01-01,1,SALTA,1.2,1095,Q1
2023-01-01,1,SALTA,2.2,1537,Q1
2023-01-01,1,SALTA,3.2,6461,Q1
2023-01-01,1,SALTA,4.0,8,Q1
2023-01-01,1,SALTA,4.5,8364,Q1
2023-01-01,1,SALTA,6.0,4939,Q1
2023-01-01,1,SALTA,6.4,9255,Q1
2023-01-01,1,SALTA,7.5,330,Q1
2023-01-01,1,SALTA,9.0,6870,Q1
2023-01-01,1,SALTA,10.1,62236,Q1
2023-01-01,1,SALTA,12.3,88,Q1
2023-01-01,1,SALTA,16.0,2149,Q1
2023-01-01,1,SALTA,19.0,4,Q1
2023-01-01,1,SALTA,20.5,2580,Q1
2023-01-01,1,SALTA,25.0,11,Q1
2023-01-01,1,SALTA,25.1,1,Q1
2023-01-01,1,SALTA,28.0,1,Q1
2023-01-01,1,SALTA,31.0,107,Q1
2023-01-01,1,SALTA,41.0,74,Q1
2023-01-01,1,SALTA,50.1,28737,Q1
2023-01-01,1,SALTA,100.1,33401,Q1
2023-01-01,1,SALTA,122.0,357,Q1
2023-01-01,1,SALTA,203.0,1,Q1
2023-01-01,1,SALTA,246.0,98,Q1
2023-01-01,1,SALTA,320.0,27227,Q1
2023-01-01,1,SALTA,450.0,79,Q1
2023-01-01,1,SALTA,512.0,2309,Q1
2023-01-01,1,SALTA,640.0,99,Q1
2023-01-01,1,SALTA,850.0,75,Q1
2023-01-01,1,SALTA,1024.0,40,Q1
2023-01-01,1,SAN JUAN,0.256,11840,Q1
2023-01-01,1,SAN JUAN,0.512,21,Q1
2023-01-01,1,SAN JUAN,0.75,3,Q1
2023-01-01,1,SAN JUAN,1.0,723,Q1
2023-01-01,1,SAN JUAN,1.2,1297,Q1
2023-01-01,1,SAN JUAN,2.2,1398,Q1
2023-01-01,1,SAN JUAN,3.2,11482,Q1
2023-01-01,1,SAN JUAN,4.0,11509,Q1
2023-01-01,1,SAN JUAN,4.5,860,Q1
2023-01-01,1,SAN JUAN,6.0,2108,Q1
2023-01-01,1,SAN JUAN,6.4,2694,Q1
2023-01-01,1,SAN JUAN,7.5,1122,Q1
2023-01-01,1,SAN JUAN,9.0,9391,Q1
2023-01-01,1,SAN JUAN,10.0,17,Q1
2023-01-01,1,SAN JUAN,10.1,691,Q1
2023-01-01,1,SAN JUAN,12.3,3222,Q1
2023-01-01,1,SAN JUAN,16.0,10662,Q1
2023-01-01,1,SAN JUAN,20.5,915,Q1
2023-01-01,1,SAN JUAN,25.0,9283,Q1
2023-01-01,1,SAN JUAN,25.1,339,Q1
2023-01-01,1,SAN JUAN,31.0,10717,Q1
2023-01-01,1,SAN JUAN,41.0,3,Q1
2023-01-01,1,SAN JUAN,50.1,10312,Q1
2023-01-01,1,SAN JUAN,61.0,1,Q1
2023-01-01,1,SAN JUAN,100.1,782,Q1
2023-01-01,1,SAN JUAN,320.0,355,Q1
2023-01-01,1,SAN JUAN,512.0,1,Q1
2023-01-01,1,SAN JUAN,640.0,19,Q1
2023-01-01,1,SAN LUIS,0.256,3353,Q1
2023-01-01,1,SAN LUIS,0.512,59,Q1
2023-01-01,1,SAN LUIS,0.75,1,Q1
2023-01-01,1,SAN LUIS,1.0,163,Q1
2023-01-01,1,SAN LUIS,1.2,461,Q1
2023-01-01,1,SAN LUIS,2.2,491,Q1
2023-01-01,1,SAN LUIS,3.2,2779,Q1
2023-01-01,1,SAN LUIS,4.0,1418,Q1
2023-01-01,1,SAN LUIS,6.0,345,Q1
2023-01-01,1,SAN LUIS,6.4,6647,Q1
2023-01-01,1,SAN LUIS,7.5,75,Q1
2023-01-01,1,SAN LUIS,9.0,2622,Q1
2023-01-01,1,SAN LUIS,10.0,356,Q1
2023-01-01,1,SAN LUIS,10.1,21080,Q1
2023-01-01,1,SAN LUIS,12.3,10283,Q1
2023-01-01,1,SAN LUIS,16.0,1836,Q1
2023-01-01,1,SAN LUIS,20.5,1540,Q1
2023-01-01,1,SAN LUIS,25.1,75773,Q1
2023-01-01,1,SAN LUIS,31.0,133,Q1
2023-01-01,1,SAN LUIS,41.0,35,Q1
2023-01-01,1,SAN LUIS,47.0,3,Q1
2023-01-01,1,SAN LUIS,50.1,832,Q1
2023-01-01,1,SAN LUIS,100.1,216,Q1
2023-01-01,1,SAN LUIS,320.0,10,Q1
2023-01-01,1,SAN LUIS,512.0,21,Q1
2023-01-01,1,SAN LUIS,640.0,6,Q1
2023-01-01,1,SAN LUIS,1024.0,4925,Q1
2023-01-01,1,SANTA CRUZ,0.256,1044,Q1
2023-01-01,1,SANTA CRUZ,0.375,3,Q1
2023-01-01,1,SANTA CRUZ,0.512,26,Q1
2023-01-01,1,SANTA CRUZ,0.75,22,Q1
2023-01-01,1,SANTA CRUZ,1.0,218,Q1
2023-01-01,1,SANTA CRUZ,1.2,6592,Q1
2023-01-01,1,SANTA CRUZ,2.2,2106,Q1
2023-01-01,1,SANTA CRUZ,3.2,2534,Q1
2023-01-01,1,SANTA CRUZ,4.0,2001,Q1
2023-01-01,1,SANTA CRUZ,4.5,826,Q1
2023-01-01,1,SANTA CRUZ,6.0,1840,Q1
2023-01-01,1,SANTA CRUZ,6.4,2221,Q1
2023-01-01,1,SANTA CRUZ,7.5,13,Q1
2023-01-01,1,SANTA CRUZ,9.0,2324,Q1
2023-01-01,1,SANTA CRUZ,10.0,8,Q1
2023-01-01,1,SANTA CRUZ,10.1,9035,Q1
2023-01-01,1,SANTA CRUZ,12.3,2008,Q1
2023-01-01,1,SANTA CRUZ,16.0,4188,Q1
2023-01-01,1,SANTA CRUZ,19.0,725,Q1
2023-01-01,1,SANTA CRUZ,20.5,2940,Q1
2023-01-01,1,SANTA CRUZ,25.0,85,Q1
2023-01-01,1,SANTA CRUZ,25.1,1454,Q1
2023-01-01,1,SANTA CRUZ,31.0,2165,Q1
2023-01-01,1,SANTA CRUZ,36.0,516,Q1
2023-01-01,1,SANTA CRUZ,41.0,12,Q1
2023-01-01,1,SANTA CRUZ,50.1,4880,Q1
2023-01-01,1,SANTA CRUZ,77.0,166,Q1
2023-01-01,1,SANTA CRUZ,100.1,409,Q1
2023-01-01,1,SANTA FE,0.256,18101,Q1
2023-01-01,1,SANTA FE,0.375,32,Q1
2023-01-01,1,SANTA FE,0.512,335,Q1
2023-01-01,1,SANTA FE,0.75,101,Q1
2023-01-01,1,SANTA FE,1.0,5,Q1
2023-01-01,1,SANTA FE,1.2,7650,Q1
2023-01-01,1,SANTA FE,2.2,7032,Q1
2023-01-01,1,SANTA FE,6.7,740,Q1
2023-01-01,1,SANTA FE,3.2,28805,Q1
2023-01-01,1,SANTA FE,4.0,172,Q1
2023-01-01,1,SANTA FE,4.5,5321,Q1
2023-01-01,1,SANTA FE,6.0,20329,Q1
2023-01-01,1,SANTA FE,6.4,35799,Q1
2023-01-01,1,SANTA FE,7.5,5739,Q1
2023-01-01,1,SANTA FE,9.0,11622,Q1
2023-01-01,1,SANTA FE,10.0,1440,Q1
2023-01-01,1,SANTA FE,10.1,161907,Q1
2023-01-01,1,SANTA FE,12.3,1139,Q1
2023-01-01,1,SANTA FE,14.0,75,Q1
2023-01-01,1,SANTA FE,16.0,23786,Q1
2023-01-01,1,SANTA FE,17.0,41,Q1
2023-01-01,1,SANTA FE,19.0,8,Q1
2023-01-01,1,SANTA FE,20.5,50012,Q1
2023-01-01,1,SANTA FE,25.0,39,Q1
2023-01-01,1,SANTA FE,25.1,8809,Q1
2023-01-01,1,SANTA FE,31.0,17601,Q1
2023-01-01,1,SANTA FE,36.0,58,Q1
2023-01-01,1,SANTA FE,37.0,18,Q1
2023-01-01,1,SANTA FE,39.0,2,Q1
2023-01-01,1,SANTA FE,41.0,1937,Q1
2023-01-01,1,SANTA FE,46.0,81,Q1
2023-01-01,1,SANTA FE,50.1,141020,Q1
2023-01-01,1,SANTA FE,50.25,4,Q1
2023-01-01,1,SANTA FE,61.0,303,Q1
2023-01-01,1,SANTA FE,77.0,51,Q1
2023-01-01,1,SANTA FE,81.0,1807,Q1
2023-01-01,1,SANTA FE,97.0,1,Q1
2023-01-01,1,SANTA FE,100.0,30,Q1
2023-01-01,1,SANTA FE,100.1,167110,Q1
2023-01-01,1,SANTA FE,122.0,832,Q1
2023-01-01,1,SANTA FE,145.0,1,Q1
2023-01-01,1,SANTA FE,155.0,2825,Q1
2023-01-01,1,SANTA FE,203.0,9363,Q1
2023-01-01,1,SANTA FE,256.0,468,Q1
2023-01-01,1,SANTA FE,320.0,138244,Q1
2023-01-01,1,SANTA FE,450.0,2041,Q1
2023-01-01,1,SANTA FE,473.0,1,Q1
2023-01-01,1,SANTA FE,512.0,12699,Q1
2023-01-01,1,SANTA FE,640.0,448,Q1
2023-01-01,1,SANTA FE,768.0,1,Q1
2023-01-01,1,SANTA FE,850.0,14,Q1
2023-01-01,1,SANTA FE,1024.0,275,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,0.256,993,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,0.512,39,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,0.75,139,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,1.0,908,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,1.2,278,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,2.0,307,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,2.2,380,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,3.2,7313,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,4.5,1220,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,6.0,418,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,6.4,11913,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,7.5,1273,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,9.0,86,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,10.1,55830,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,12.3,16231,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,16.0,476,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,20.5,4570,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,25.1,17,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,31.0,717,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,41.0,41,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,50.1,1020,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,61.0,1,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,100.1,6215,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,320.0,7435,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,512.0,724,Q1
2023-01-01,1,SANTIAGO DEL ESTERO,1024.0,11,Q1
2023-01-01,1,TIERRA DEL FUEGO,0.256,4575,Q1
2023-01-01,1,TIERRA DEL FUEGO,0.512,11,Q1
2023-01-01,1,TIERRA DEL FUEGO,0.75,11,Q1
2023-01-01,1,TIERRA DEL FUEGO,1.0,318,Q1
2023-01-01,1,TIERRA DEL FUEGO,1.2,513,Q1
2023-01-01,1,TIERRA DEL FUEGO,2.2,1,Q1
2023-01-01,1,TIERRA DEL FUEGO,3.2,3,Q1
2023-01-01,1,TIERRA DEL FUEGO,4.0,3740,Q1
2023-01-01,1,TIERRA DEL FUEGO,4.5,2024,Q1
2023-01-01,1,TIERRA DEL FUEGO,6.0,414,Q1
2023-01-01,1,TIERRA DEL FUEGO,6.4,4762,Q1
2023-01-01,1,TIERRA DEL FUEGO,9.0,8517,Q1
2023-01-01,1,TIERRA DEL FUEGO,10.0,9,Q1
2023-01-01,1,TIERRA DEL FUEGO,10.1,4522,Q1
2023-01-01,1,TIERRA DEL FUEGO,12.3,11805,Q1
2023-01-01,1,TIERRA DEL FUEGO,16.0,9133,Q1
2023-01-01,1,TIERRA DEL FUEGO,19.0,236,Q1
2023-01-01,1,TIERRA DEL FUEGO,20.5,174,Q1
2023-01-01,1,TIERRA DEL FUEGO,25.0,193,Q1
2023-01-01,1,TIERRA DEL FUEGO,25.1,3511,Q1
2023-01-01,1,TIERRA DEL FUEGO,31.0,290,Q1
2023-01-01,1,TIERRA DEL FUEGO,36.0,156,Q1
2023-01-01,1,TIERRA DEL FUEGO,41.0,111,Q1
2023-01-01,1,TIERRA DEL FUEGO,50.1,1482,Q1
2023-01-01,1,TIERRA DEL FUEGO,61.0,56,Q1
2023-01-01,1,TIERRA DEL FUEGO,100.1,172,Q1
2023-01-01,1,TIERRA DEL FUEGO,155.0,33,Q1
2023-01-01,1,TIERRA DEL FUEGO,203.0,1,Q1
2023-01-01,1,TIERRA DEL FUEGO,320.0,339,Q1
2023-01-01,1,TIERRA DEL FUEGO,1075.0,1,Q1
2023-01-01,1,TUCUMÁN,0.256,15126,Q1
2023-01-01,1,TUCUMÁN,0.512,19,Q1
2023-01-01,1,TUCUMÁN,0.75,20,Q1
2023-01-01,1,TUCUMÁN,1.2,1237,Q1
2023-01-01,1,TUCUMÁN,2.2,118,Q1
2023-01-01,1,TUCUMÁN,3.2,6529,Q1
2023-01-01,1,TUCUMÁN,4.0,2271,Q1
2023-01-01,1,TUCUMÁN,4.5,448,Q1
2023-01-01,1,TUCUMÁN,6.0,1225,Q1
2023-01-01,1,TUCUMÁN,6.4,12788,Q1
2023-01-01,1,TUCUMÁN,7.5,158,Q1
2023-01-01,1,TUCUMÁN,9.0,146,Q1
2023-01-01,1,TUCUMÁN,10.0,8,Q1
2023-01-01,1,TUCUMÁN,10.1,29317,Q1
2023-01-01,1,TUCUMÁN,12.3,12131,Q1
2023-01-01,1,TUCUMÁN,14.0,1,Q1
2023-01-01,1,TUCUMÁN,16.0,2876,Q1
